IN450A
Time,Source,Destination,Protocol,Length
39.620397,192.168.1.9,34.228.35.165,TLSv1.2,754
39.633088,192.168.1.9,172.253.117.156,UDP,70
39.713035,34.228.35.165,192.168.1.9,TLSv1.2,198
39.713138,192.168.1.9,34.228.35.165,TCP,66
39.897801,104.244.36.20,192.168.1.9,TLSv1.2,97
39.897806,104.244.36.20,192.168.1.9,TCP,66
39.897891,192.168.1.9,104.244.36.20,TCP,66
39.897892,192.168.1.9,104.244.36.20,TCP,66
39.897993,192.168.1.9,104.244.36.20,TLSv1.2,97
39.898158,192.168.1.9,104.244.36.20,TCP,66
39.99119,192.168.1.2,224.0.0.251,MDNS,423
39.993664,104.244.36.20,192.168.1.9,TCP,54
39.99367,104.244.36.20,192.168.1.9,TCP,54
40.40411,192.168.1.9,192.168.1.16,TCP,176
40.421092,192.168.1.16,192.168.1.9,TCP,176
40.421172,192.168.1.9,192.168.1.16,TCP,66
40.576302,192.168.1.9,172.217.3.162,UDP,730
40.603641,172.217.3.162,192.168.1.9,UDP,112
40.603645,172.217.3.162,192.168.1.9,UDP,59
40.603952,192.168.1.9,172.217.3.162,UDP,70
40.704347,72.34.250.78,192.168.1.9,TLSv1.2,97
40.704353,72.34.250.78,192.168.1.9,TCP,66
40.704435,192.168.1.9,72.34.250.78,TCP,66
40.704466,192.168.1.9,72.34.250.78,TCP,66
40.704936,192.168.1.9,72.34.250.78,TLSv1.2,97
40.705224,192.168.1.9,72.34.250.78,TCP,66
40.722562,192.168.1.9,151.101.53.7,TCP,54
40.740517,151.101.53.7,192.168.1.9,TCP,66
40.750761,72.34.250.78,192.168.1.9,TCP,54
40.750767,72.34.250.78,192.168.1.9,TCP,54
41.49733,192.168.1.9,104.26.15.239,TCP,1454
41.49733,192.168.1.9,104.26.15.239,TLSv1.3,317
41.546792,104.26.15.239,192.168.1.9,TCP,54
41.636173,192.168.1.9,172.217.3.162,UDP,65
41.681516,172.217.3.162,192.168.1.9,UDP,62
41.755414,52.9.68.83,192.168.1.9,TLSv1.2,97
41.755418,52.9.68.83,192.168.1.9,TCP,66
41.755507,192.168.1.9,52.9.68.83,TCP,66
41.755507,192.168.1.9,52.9.68.83,TCP,66
41.755602,192.168.1.9,52.9.68.83,TLSv1.2,97
41.755816,192.168.1.9,52.9.68.83,TCP,66
41.792458,52.9.68.83,192.168.1.9,TCP,54
41.792465,52.9.68.83,192.168.1.9,TCP,54
41.800962,52.9.68.83,192.168.1.9,TLSv1.2,97
41.800968,52.9.68.83,192.168.1.9,TCP,66
41.801073,192.168.1.9,52.9.68.83,TCP,66
41.801073,192.168.1.9,52.9.68.83,TCP,66
41.801266,192.168.1.9,52.9.68.83,TLSv1.2,97
41.801521,192.168.1.9,52.9.68.83,TCP,66
41.838381,52.9.68.83,192.168.1.9,TCP,54
41.838385,52.9.68.83,192.168.1.9,TCP,54
41.846713,104.26.15.239,192.168.1.9,TLSv1.3,1445
41.846718,104.26.15.239,192.168.1.9,TLSv1.3,1445
41.846806,192.168.1.9,104.26.15.239,TCP,54
41.846806,192.168.1.9,104.26.15.239,TCP,54
41.846891,104.26.15.239,192.168.1.9,TLSv1.3,1402
41.846894,104.26.15.239,192.168.1.9,TLSv1.3,81
41.846956,192.168.1.9,104.26.15.239,TCP,54
41.846956,192.168.1.9,104.26.15.239,TCP,54
42.156527,192.168.1.9,192.168.1.1,DNS,77
42.183003,192.168.1.1,192.168.1.9,DNS,152
42.403387,192.168.1.9,192.168.1.1,DNS,83
42.503808,192.168.1.9,104.244.36.20,TCP,78
42.556712,192.168.1.9,192.168.1.1,DNS,80
42.557612,192.168.1.9,99.86.129.78,TCP,78
42.580757,99.86.129.78,192.168.1.9,TCP,74
42.580872,192.168.1.9,99.86.129.78,TCP,66
42.581714,192.168.1.9,99.86.129.78,TLSv1.2,583
42.600436,192.168.1.1,192.168.1.9,DNS,187
42.60973,99.86.129.78,192.168.1.9,TCP,66
42.609739,99.86.129.78,192.168.1.9,TLSv1.2,1514
42.609752,99.86.129.78,192.168.1.9,TCP,1514
42.609867,192.168.1.9,99.86.129.78,TCP,66
42.609932,99.86.129.78,192.168.1.9,TCP,1514
42.610116,192.168.1.9,99.86.129.78,TCP,66
42.611624,99.86.129.78,192.168.1.9,TLSv1.2,1514
42.61163,99.86.129.78,192.168.1.9,TLSv1.2,89
42.61173,192.168.1.9,99.86.129.78,TCP,66
42.616603,104.244.36.20,192.168.1.9,TCP,74
42.61666,192.168.1.9,104.244.36.20,TCP,66
42.616889,192.168.1.9,104.244.36.20,TLSv1.2,583
42.649586,192.168.1.9,99.86.129.78,TLSv1.2,192
42.671461,99.86.129.78,192.168.1.9,TCP,66
42.671467,99.86.129.78,192.168.1.9,TLSv1.2,117
42.671575,192.168.1.9,99.86.129.78,TCP,66
42.673128,192.168.1.9,99.86.129.78,TLSv1.2,299
42.69947,99.86.129.78,192.168.1.9,TLSv1.2,653
42.699476,99.86.129.78,192.168.1.9,TCP,1514
42.699478,99.86.129.78,192.168.1.9,TCP,1514
42.699603,192.168.1.9,99.86.129.78,TCP,66
42.699604,192.168.1.9,99.86.129.78,TCP,66
42.699717,192.168.1.9,99.86.129.78,TCP,66
42.6998,99.86.129.78,192.168.1.9,TCP,1514
42.699806,99.86.129.78,192.168.1.9,TCP,1514
42.699808,99.86.129.78,192.168.1.9,TCP,1514
42.699809,99.86.129.78,192.168.1.9,TLSv1.2,1261
42.699891,192.168.1.9,99.86.129.78,TCP,66
42.699892,192.168.1.9,99.86.129.78,TCP,66
42.700103,192.168.1.9,99.86.129.78,TCP,66
42.725659,104.244.36.20,192.168.1.9,TCP,66
42.725875,104.244.36.20,192.168.1.9,TLSv1.2,1514
42.726948,104.244.36.20,192.168.1.9,TCP,1514
42.726954,104.244.36.20,192.168.1.9,TCP,1266
42.727069,192.168.1.9,104.244.36.20,TCP,66
42.727069,192.168.1.9,104.244.36.20,TCP,66
42.72797,104.244.36.20,192.168.1.9,TLSv1.2,1195
42.728064,192.168.1.9,104.244.36.20,TCP,66
42.729305,192.168.1.9,104.244.36.20,TLSv1.2,159
42.831339,104.244.36.20,192.168.1.9,TLSv1.2,308
42.831397,192.168.1.9,104.244.36.20,TCP,66
42.837079,192.168.1.9,104.244.36.20,TLSv1.2,1172
42.856958,192.168.1.2,224.0.0.251,MDNS,193
42.878076,192.168.1.9,99.86.129.78,TCP,66
42.900482,99.86.129.78,192.168.1.9,TCP,66
42.900629,192.168.1.9,99.86.129.78,TCP,66
42.928378,192.168.1.9,192.168.1.2,MDNS,338
42.94311,104.244.36.20,192.168.1.9,TLSv1.2,396
42.94319,192.168.1.9,104.244.36.20,TCP,66
44.086381,192.168.1.2,224.0.0.251,MDNS,423
44.502642,192.168.1.9,172.217.17.99,UDP,65
44.700401,172.217.17.99,192.168.1.9,UDP,62
45.421777,192.168.1.9,192.168.1.16,TCP,176
45.433087,192.168.1.16,192.168.1.9,TCP,176
45.433202,192.168.1.9,192.168.1.16,TCP,66
45.874586,192.168.1.9,52.37.245.64,TCP,78
45.907518,52.37.245.64,192.168.1.9,TCP,74
45.907625,192.168.1.9,52.37.245.64,TCP,66
45.90803,192.168.1.9,52.37.245.64,TLSv1.3,583
45.915712,216.115.100.124,192.168.1.9,TLSv1.2,90
45.915718,216.115.100.124,192.168.1.9,TCP,66
45.915832,192.168.1.9,216.115.100.124,TCP,66
45.915832,192.168.1.9,216.115.100.124,TCP,66
45.916047,192.168.1.9,216.115.100.124,TLSv1.2,90
45.916302,192.168.1.9,216.115.100.124,TCP,66
45.932296,216.115.100.124,192.168.1.9,TCP,54
45.93328,52.37.245.64,192.168.1.9,TCP,66
45.934365,52.37.245.64,192.168.1.9,TLSv1.3,1514
45.934371,52.37.245.64,192.168.1.9,TCP,1514
45.934373,52.37.245.64,192.168.1.9,TLSv1.3,1250
45.93447,192.168.1.9,52.37.245.64,TCP,66
45.934471,192.168.1.9,52.37.245.64,TCP,66
45.934901,192.168.1.9,52.37.245.64,TCP,66
45.935828,192.168.1.9,52.37.245.64,TLSv1.3,130
45.938258,216.115.100.124,192.168.1.9,TCP,54
46.007624,52.37.245.64,192.168.1.9,TCP,66
46.007721,192.168.1.9,52.37.245.64,TLSv1.3,730
46.033238,52.37.245.64,192.168.1.9,TCP,66
46.033663,52.37.245.64,192.168.1.9,TLSv1.3,1274
46.033669,52.37.245.64,192.168.1.9,TCP,1514
46.03379,52.37.245.64,192.168.1.9,TLSv1.3,1012
46.033797,52.37.245.64,192.168.1.9,TLSv1.3,1514
46.033799,52.37.245.64,192.168.1.9,TLSv1.3,736
46.033828,192.168.1.9,52.37.245.64,TCP,66
46.033863,192.168.1.9,52.37.245.64,TCP,66
46.033864,192.168.1.9,52.37.245.64,TCP,66
46.034413,192.168.1.9,52.37.245.64,TCP,66
46.044759,192.168.1.9,52.37.245.64,TCP,78
46.059625,192.168.1.9,52.37.245.64,TCP,78
46.066415,192.168.1.9,52.37.245.64,TCP,78
46.069074,52.37.245.64,192.168.1.9,TCP,74
46.069134,192.168.1.9,52.37.245.64,TCP,66
46.069656,192.168.1.9,52.37.245.64,TLSv1.3,583
46.089406,52.37.245.64,192.168.1.9,TCP,74
46.089508,192.168.1.9,52.37.245.64,TCP,66
46.0899,192.168.1.9,52.37.245.64,TLSv1.3,583
46.097033,52.37.245.64,192.168.1.9,TCP,66
46.097415,52.37.245.64,192.168.1.9,TLSv1.3,1514
46.098468,52.37.245.64,192.168.1.9,TCP,1514
46.098475,52.37.245.64,192.168.1.9,TLSv1.3,1250
46.098575,192.168.1.9,52.37.245.64,TCP,66
46.098576,192.168.1.9,52.37.245.64,TCP,66
46.099958,192.168.1.9,52.37.245.64,TLSv1.3,130
46.113411,52.37.245.64,192.168.1.9,TCP,66
46.114394,52.37.245.64,192.168.1.9,TLSv1.3,1514
46.114398,52.37.245.64,192.168.1.9,TCP,1514
46.1144,52.37.245.64,192.168.1.9,TLSv1.3,1250
46.114464,192.168.1.9,52.37.245.64,TCP,66
46.114465,192.168.1.9,52.37.245.64,TCP,66
46.114762,192.168.1.9,52.37.245.64,TCP,66
46.115587,192.168.1.9,52.37.245.64,TLSv1.3,130
46.163998,52.37.245.64,192.168.1.9,TCP,66
46.164089,192.168.1.9,52.37.245.64,TLSv1.3,865
46.177028,52.37.245.64,192.168.1.9,TCP,66
46.177118,192.168.1.9,52.37.245.64,TLSv1.3,1238
46.189986,52.37.245.64,192.168.1.9,TCP,66
46.189993,52.37.245.64,192.168.1.9,TLSv1.3,247
46.190092,192.168.1.9,52.37.245.64,TCP,66
46.193003,192.168.1.9,52.37.245.64,TLSv1.3,866
46.198943,52.37.245.64,192.168.1.9,TCP,66
46.198948,52.37.245.64,192.168.1.9,TLSv1.3,247
46.199026,192.168.1.9,52.37.245.64,TCP,66
46.21998,52.37.245.64,192.168.1.9,TLSv1.3,247
46.220079,192.168.1.9,52.37.245.64,TCP,66
46.266079,216.115.100.124,192.168.1.9,TLSv1.2,90
46.266086,216.115.100.124,192.168.1.9,TCP,66
46.266192,192.168.1.9,216.115.100.124,TCP,66
46.266273,192.168.1.9,216.115.100.124,TCP,66
46.266374,192.168.1.9,216.115.100.124,TLSv1.2,90
46.266594,192.168.1.9,216.115.100.124,TCP,66
46.284362,216.115.100.124,192.168.1.9,TCP,54
46.284369,216.115.100.124,192.168.1.9,TCP,54
47.072656,192.168.1.9,52.37.245.64,TCP,78
47.258883,74.125.142.189,192.168.1.9,UDP,82
47.284559,192.168.1.9,74.125.142.189,UDP,70
47.7723,192.168.1.2,224.0.0.251,MDNS,193
47.8414,192.168.1.9,192.168.1.2,MDNS,338
47.84885,74.125.142.189,192.168.1.9,UDP,82
47.849688,192.168.1.9,172.217.14.238,UDP,65
47.874131,192.168.1.9,74.125.142.189,UDP,70
47.891908,172.217.14.238,192.168.1.9,UDP,62
48.02847,192.168.1.9,172.217.3.206,UDP,65
48.06944,172.217.3.206,192.168.1.9,UDP,62
48.07376,192.168.1.9,52.37.245.64,TCP,78
48.451199,192.168.1.9,216.58.193.67,UDP,65
48.500165,216.58.193.67,192.168.1.9,UDP,62
48.533587,67.202.110.22,192.168.1.9,TLSv1.3,90
48.533593,67.202.110.22,192.168.1.9,TCP,66
48.533694,192.168.1.9,67.202.110.22,TCP,66
48.533738,192.168.1.9,67.202.110.22,TCP,66
48.533871,192.168.1.9,67.202.110.22,TLSv1.3,90
48.53407,192.168.1.9,67.202.110.22,TCP,66
48.571694,104.254.148.165,192.168.1.9,TLSv1.2,97
48.5717,104.254.148.165,192.168.1.9,TCP,66
48.57182,192.168.1.9,104.254.148.165,TCP,66
48.57182,192.168.1.9,104.254.148.165,TCP,66
48.571962,192.168.1.9,104.254.148.165,TLSv1.2,97
48.572209,192.168.1.9,104.254.148.165,TCP,66
48.600518,67.202.110.22,192.168.1.9,TCP,54
48.600524,67.202.110.22,192.168.1.9,TCP,54
48.622794,104.254.148.165,192.168.1.9,TCP,54
48.6228,104.254.148.165,192.168.1.9,TCP,54
48.703633,104.254.148.165,192.168.1.9,TLSv1.2,97
48.703639,104.254.148.165,192.168.1.9,TCP,66
48.703756,192.168.1.9,104.254.148.165,TCP,66
48.703757,192.168.1.9,104.254.148.165,TCP,66
48.703905,192.168.1.9,104.254.148.165,TLSv1.2,97
48.704123,192.168.1.9,104.254.148.165,TCP,66
48.754447,104.254.148.165,192.168.1.9,TCP,54
48.754453,104.254.148.165,192.168.1.9,TCP,54
48.847645,192.168.1.9,74.125.142.189,UDP,65
48.87725,74.125.142.189,192.168.1.9,UDP,64
49.001131,192.168.1.2,224.0.0.251,MDNS,423
49.079394,192.168.1.9,52.37.245.64,TCP,78
50.081597,192.168.1.9,52.37.245.64,TCP,78
50.289379,74.125.195.189,192.168.1.9,UDP,83
50.296007,192.168.1.9,74.125.195.189,UDP,71
50.434316,192.168.1.9,192.168.1.16,AJP13,176
50.44178,192.168.1.16,192.168.1.9,AJP13,176
50.441835,192.168.1.9,192.168.1.16,TCP,66
51.083902,192.168.1.9,52.37.245.64,TCP,78
51.868225,192.168.1.28,224.0.0.251,MDNS,154
51.959194,192.168.1.9,192.168.1.28,MDNS,338
51.966186,192.168.1.9,23.1.246.10,TLSv1.2,90
51.966187,192.168.1.9,23.1.246.10,TLSv1.2,90
51.96638,192.168.1.9,23.1.246.10,TCP,66
51.96638,192.168.1.9,23.1.246.10,TCP,66
51.983702,192.168.1.9,99.86.129.96,TLSv1.2,97
51.983983,192.168.1.9,99.86.129.96,TCP,66
52.002511,23.1.246.10,192.168.1.9,TLSv1.2,90
52.002518,23.1.246.10,192.168.1.9,TLSv1.2,90
52.002683,192.168.1.9,23.1.246.10,TCP,54
52.002684,192.168.1.9,23.1.246.10,TCP,54
52.002795,23.1.246.10,192.168.1.9,TCP,66
52.002802,23.1.246.10,192.168.1.9,TCP,66
52.005175,99.86.129.96,192.168.1.9,TCP,66
52.00529,192.168.1.9,99.86.129.96,TCP,66
52.446808,192.168.1.9,104.26.15.239,TCP,1454
52.446809,192.168.1.9,104.26.15.239,TLSv1.3,317
52.49659,104.26.15.239,192.168.1.9,TCP,54
52.687276,192.168.1.28,224.0.0.251,MDNS,262
52.895608,104.26.15.239,192.168.1.9,TLSv1.3,1445
52.895711,192.168.1.9,104.26.15.239,TCP,54
52.899991,104.26.15.239,192.168.1.9,TLSv1.3,1445
52.899996,104.26.15.239,192.168.1.9,TLSv1.3,1402
52.899998,104.26.15.239,192.168.1.9,TLSv1.3,81
52.899999,104.26.15.239,192.168.1.9,TCP,81
52.900084,192.168.1.9,104.26.15.239,TCP,54
52.900084,192.168.1.9,104.26.15.239,TCP,54
52.900085,192.168.1.9,104.26.15.239,TCP,54
52.900085,192.168.1.9,104.26.15.239,TCP,66
52.943159,104.244.36.20,192.168.1.9,TLSv1.2,97
52.943163,104.244.36.20,192.168.1.9,TCP,66
52.943233,192.168.1.9,104.244.36.20,TCP,66
52.943233,192.168.1.9,104.244.36.20,TCP,66
52.943344,192.168.1.9,104.244.36.20,TLSv1.2,97
52.943458,192.168.1.9,104.244.36.20,TCP,66
53.053179,104.244.36.20,192.168.1.9,TCP,54
53.053186,104.244.36.20,192.168.1.9,TCP,54
53.09078,192.168.1.9,52.37.245.64,TCP,78
53.097014,192.168.1.2,224.0.0.251,MDNS,193
53.17017,192.168.1.9,192.168.1.2,MDNS,338
53.477208,192.168.1.9,67.202.110.22,TCP,78
53.480132,192.168.1.9,209.191.163.208,TLSv1.3,961
53.483979,192.168.1.9,192.168.1.1,DNS,81
53.492564,192.168.1.9,72.34.250.78,TCP,78
53.496582,192.168.1.9,52.43.69.79,TLSv1.2,1089
53.500131,192.168.1.9,52.43.69.79,TLSv1.2,1089
53.501093,192.168.1.9,38.140.99.21,TLSv1.2,1172
53.502035,192.168.1.9,104.16.68.69,TLSv1.2,1380
53.502818,192.168.1.9,192.168.1.1,DNS,72
53.505382,192.168.1.9,52.52.208.22,TLSv1.2,1050
53.518742,209.191.163.208,192.168.1.9,TCP,66
53.52057,52.43.69.79,192.168.1.9,TCP,66
53.521488,104.16.68.69,192.168.1.9,TCP,54
53.521584,192.168.1.9,104.16.68.69,TLSv1.2,443
53.526589,52.43.69.79,192.168.1.9,TCP,66
53.535952,192.168.1.1,192.168.1.9,DNS,249
53.536246,192.168.1.1,192.168.1.9,DNS,146
53.537677,192.168.1.9,104.254.148.166,TCP,78
53.537848,192.168.1.9,104.254.148.166,TCP,78
53.538016,192.168.1.9,52.9.68.83,TCP,78
53.538106,192.168.1.9,52.9.68.83,TCP,78
53.548584,72.34.250.78,192.168.1.9,TCP,74
53.548695,192.168.1.9,72.34.250.78,TCP,66
53.549088,192.168.1.9,72.34.250.78,TLSv1.2,583
53.557244,104.16.68.69,192.168.1.9,TCP,54
53.565936,52.52.208.22,192.168.1.9,TCP,66
53.565942,67.202.110.22,192.168.1.9,TCP,70
53.566059,192.168.1.9,67.202.110.22,TCP,66
53.566458,192.168.1.9,67.202.110.22,TLSv1.3,583
53.592532,104.254.148.166,192.168.1.9,TCP,74
53.592538,104.254.148.166,192.168.1.9,TCP,74
53.592663,192.168.1.9,104.254.148.166,TCP,66
53.592664,192.168.1.9,104.254.148.166,TCP,66
53.593013,192.168.1.9,104.254.148.166,TLSv1.2,583
53.593013,192.168.1.9,104.254.148.166,TLSv1.2,583
53.616287,52.9.68.83,192.168.1.9,TCP,74
53.616292,52.9.68.83,192.168.1.9,TCP,74
53.616416,192.168.1.9,52.9.68.83,TCP,66
53.616417,192.168.1.9,52.9.68.83,TCP,66
53.616751,192.168.1.9,52.9.68.83,TLSv1.2,583
53.616751,192.168.1.9,52.9.68.83,TLSv1.2,583
53.617498,38.140.99.21,192.168.1.9,TCP,66
53.617611,192.168.1.9,38.140.99.21,TLSv1.2,592
53.619674,209.191.163.208,192.168.1.9,TLSv1.3,654
53.619679,209.191.163.208,192.168.1.9,TCP,1514
53.619681,209.191.163.208,192.168.1.9,TCP,1514
53.619682,209.191.163.208,192.168.1.9,TLSv1.3,1063
53.619773,192.168.1.9,209.191.163.208,TCP,66
53.619773,192.168.1.9,209.191.163.208,TCP,66
53.619773,192.168.1.9,209.191.163.208,TCP,66
53.620643,192.168.1.9,209.191.163.208,TCP,66
53.626567,52.43.69.79,192.168.1.9,TLSv1.2,656
53.626573,52.43.69.79,192.168.1.9,TLSv1.2,100
53.626682,192.168.1.9,52.43.69.79,TCP,66
53.626683,192.168.1.9,52.43.69.79,TCP,66
53.627476,72.34.250.78,192.168.1.9,TLSv1.2,1514
53.6284,72.34.250.78,192.168.1.9,TCP,1514
53.628406,72.34.250.78,192.168.1.9,TCP,1514
53.628495,192.168.1.9,72.34.250.78,TCP,66
53.628583,192.168.1.9,72.34.250.78,TCP,66
53.628642,72.34.250.78,192.168.1.9,TLSv1.2,1328
53.628704,192.168.1.9,72.34.250.78,TCP,66
53.630355,52.43.69.79,192.168.1.9,TLSv1.2,656
53.63036,52.43.69.79,192.168.1.9,TLSv1.2,100
53.630403,192.168.1.9,72.34.250.78,TLSv1.2,192
53.630455,192.168.1.9,52.43.69.79,TCP,66
53.630455,192.168.1.9,52.43.69.79,TCP,66
53.638561,104.254.148.166,192.168.1.9,TCP,66
53.638949,104.254.148.166,192.168.1.9,TCP,66
53.639576,104.254.148.166,192.168.1.9,TLSv1.2,1514
53.639582,104.254.148.166,192.168.1.9,TLSv1.2,1133
53.639678,192.168.1.9,104.254.148.166,TCP,66
53.639949,104.254.148.166,192.168.1.9,TLSv1.2,1514
53.639954,104.254.148.166,192.168.1.9,TLSv1.2,1133
53.640027,192.168.1.9,104.254.148.166,TCP,66
53.641145,192.168.1.9,104.254.148.166,TLSv1.2,192
53.641338,192.168.1.9,104.254.148.166,TLSv1.2,192
53.647198,67.202.110.22,192.168.1.9,TLSv1.3,1514
53.647203,67.202.110.22,192.168.1.9,TCP,1514
53.647289,192.168.1.9,67.202.110.22,TCP,66
53.647487,67.202.110.22,192.168.1.9,TCP,1266
53.647491,67.202.110.22,192.168.1.9,TLSv1.3,1161
53.647546,192.168.1.9,67.202.110.22,TCP,66
53.647546,192.168.1.9,67.202.110.22,TCP,66
53.648271,192.168.1.9,67.202.110.22,TLSv1.3,146
53.654157,52.52.208.22,192.168.1.9,TCP,1514
53.65416,52.52.208.22,192.168.1.9,TCP,1514
53.654161,52.52.208.22,192.168.1.9,TCP,1514
53.654162,52.52.208.22,192.168.1.9,TLSv1.2,148
53.654217,192.168.1.9,52.52.208.22,TCP,66
53.654217,192.168.1.9,52.52.208.22,TCP,66
53.654248,192.168.1.9,52.52.208.22,TCP,66
53.658394,52.9.68.83,192.168.1.9,TCP,66
53.659496,52.9.68.83,192.168.1.9,TCP,66
53.660551,52.9.68.83,192.168.1.9,TLSv1.2,1514
53.660557,52.9.68.83,192.168.1.9,TCP,1514
53.660558,52.9.68.83,192.168.1.9,TCP,1514
53.66056,52.9.68.83,192.168.1.9,TLSv1.2,990
53.66064,192.168.1.9,52.9.68.83,TCP,66
53.660641,192.168.1.9,52.9.68.83,TCP,66
53.660712,192.168.1.9,52.9.68.83,TCP,66
53.661288,52.9.68.83,192.168.1.9,TLSv1.2,1514
53.661502,52.9.68.83,192.168.1.9,TCP,1514
53.661506,52.9.68.83,192.168.1.9,TCP,1514
53.661507,52.9.68.83,192.168.1.9,TLSv1.2,990
53.661579,192.168.1.9,52.9.68.83,TCP,66
53.661579,192.168.1.9,52.9.68.83,TCP,66
53.661632,192.168.1.9,52.9.68.83,TCP,66
53.661862,192.168.1.9,52.9.68.83,TLSv1.2,192
53.662617,192.168.1.9,52.9.68.83,TLSv1.2,192
53.670127,104.16.68.69,192.168.1.9,TLSv1.2,634
53.670229,192.168.1.9,104.16.68.69,TCP,54
53.676053,72.34.250.78,192.168.1.9,TLSv1.2,117
53.676157,192.168.1.9,72.34.250.78,TCP,66
53.683842,192.168.1.9,72.34.250.78,TCP,1514
53.683842,192.168.1.9,72.34.250.78,TLSv1.2,1083
53.690651,104.254.148.166,192.168.1.9,TLSv1.2,324
53.690657,104.254.148.166,192.168.1.9,TLSv1.2,324
53.690763,192.168.1.9,104.254.148.166,TCP,66
53.690857,192.168.1.9,104.254.148.166,TCP,66
53.699275,38.140.99.21,192.168.1.9,TCP,66
53.700197,192.168.1.9,104.254.148.166,TCP,1514
53.700198,192.168.1.9,104.254.148.166,TCP,1514
53.700199,192.168.1.9,104.254.148.166,TCP,1514
53.702781,52.9.68.83,192.168.1.9,TLSv1.2,340
53.70285,192.168.1.9,52.9.68.83,TCP,66
53.70338,52.9.68.83,192.168.1.9,TLSv1.2,340
53.703409,192.168.1.9,52.9.68.83,TCP,66
53.705329,192.168.1.9,104.254.148.166,TCP,1514
53.70533,192.168.1.9,104.254.148.166,TCP,1514
53.70533,192.168.1.9,104.254.148.166,TCP,1514
53.708284,192.168.1.9,52.9.68.83,TLSv1.2,1016
53.709813,38.140.99.21,192.168.1.9,TCP,1514
53.709816,38.140.99.21,192.168.1.9,TLSv1.2,299
53.70985,192.168.1.9,38.140.99.21,TCP,66
53.71203,192.168.1.9,52.9.68.83,TLSv1.2,1016
53.717218,67.202.110.22,192.168.1.9,TLSv1.3,145
53.717221,67.202.110.22,192.168.1.9,TLSv1.3,145
53.717272,192.168.1.9,67.202.110.22,TLSv1.3,1096
53.717272,192.168.1.9,67.202.110.22,TCP,66
53.731071,72.34.250.78,192.168.1.9,TCP,66
53.731564,72.34.250.78,192.168.1.9,TLSv1.2,1058
53.73166,192.168.1.9,72.34.250.78,TCP,66
53.744233,104.254.148.166,192.168.1.9,TCP,66
53.744338,192.168.1.9,104.254.148.166,TCP,1514
53.744339,192.168.1.9,104.254.148.166,TCP,1514
53.74434,192.168.1.9,104.254.148.166,TCP,1514
53.744341,192.168.1.9,104.254.148.166,TLSv1.2,974
53.752274,104.254.148.166,192.168.1.9,TCP,66
53.752391,192.168.1.9,104.254.148.166,TCP,1514
53.752392,192.168.1.9,104.254.148.166,TCP,1514
53.752393,192.168.1.9,104.254.148.166,TCP,1514
53.752394,192.168.1.9,104.254.148.166,TLSv1.2,974
53.782393,104.254.148.166,192.168.1.9,TCP,66
53.786821,52.9.68.83,192.168.1.9,TCP,66
53.787228,67.202.110.22,192.168.1.9,TLSv1.3,602
53.787332,192.168.1.9,67.202.110.22,TCP,66
53.787518,104.254.148.166,192.168.1.9,TCP,66
53.788632,104.254.148.166,192.168.1.9,TCP,66
53.788635,104.254.148.166,192.168.1.9,TCP,66
53.788636,104.254.148.166,192.168.1.9,TCP,66
53.789446,104.254.148.166,192.168.1.9,TCP,66
53.790565,104.254.148.166,192.168.1.9,TLSv1.2,1081
53.790607,192.168.1.9,104.254.148.166,TCP,66
53.790885,52.9.68.83,192.168.1.9,TCP,66
53.795844,104.254.148.166,192.168.1.9,TCP,66
53.796357,104.254.148.166,192.168.1.9,TCP,66
53.796852,104.254.148.166,192.168.1.9,TCP,66
53.796855,104.254.148.166,192.168.1.9,TCP,66
53.840765,192.168.1.9,74.125.195.189,UDP,65
53.871736,74.125.195.189,192.168.1.9,UDP,64
53.881547,104.254.148.166,192.168.1.9,TCP,1514
53.881551,104.254.148.166,192.168.1.9,TCP,1514
53.881552,104.254.148.166,192.168.1.9,TCP,1514
53.881618,192.168.1.9,104.254.148.166,TCP,66
53.881652,104.254.148.166,192.168.1.9,TCP,1514
53.881654,104.254.148.166,192.168.1.9,TCP,1514
53.881691,192.168.1.9,104.254.148.166,TCP,66
53.881691,192.168.1.9,104.254.148.166,TCP,66
53.881699,192.168.1.9,104.254.148.166,TCP,66
53.881747,104.254.148.166,192.168.1.9,TCP,1514
53.88175,104.254.148.166,192.168.1.9,TCP,1514
53.881751,104.254.148.166,192.168.1.9,TLSv1.2,649
53.881799,192.168.1.9,104.254.148.166,TCP,66
53.8818,192.168.1.9,104.254.148.166,TCP,66
53.881837,192.168.1.9,104.254.148.166,TCP,66
53.908017,52.9.68.83,192.168.1.9,TLSv1.2,290
53.908116,192.168.1.9,52.9.68.83,TCP,66
53.920376,52.9.68.83,192.168.1.9,TLSv1.2,290
53.920469,192.168.1.9,52.9.68.83,TCP,66
53.935607,192.168.1.9,172.217.3.194,UDP,1392
53.935608,192.168.1.9,172.217.3.194,UDP,136
53.95356,172.217.3.194,192.168.1.9,UDP,63
54.325971,192.168.1.2,224.0.0.251,MDNS,423
54.328195,172.217.3.194,192.168.1.9,UDP,1392
54.330898,172.217.3.194,192.168.1.9,UDP,1254
54.331132,192.168.1.9,172.217.3.194,UDP,70
54.340013,192.168.1.9,104.254.149.100,TCP,78
54.350075,172.217.3.194,192.168.1.9,UDP,1392
54.357111,192.168.1.9,172.217.3.194,UDP,384
54.362858,192.168.1.9,151.101.1.194,TLSv1.2,801
54.380404,151.101.1.194,192.168.1.9,TCP,1450
